gene_ID	log10_9am	pvalue_9am	log10_9pm	pvalue_9pm
AT5G20060	0.111421212	1	0.000804623	0.468407737
AT5G20070	0.018656546	0.183715763	-0.010720567	0.261230431
AT5G20080	-0.012215793	0.069432241	-0.007551402	0.363113194
AT5G20090	-0.002166356	1	0.000804623	0.468407737
AT5G20140	-0.00630281	1	-0.003720759	0.351466479
AT5G20160	-0.000479557	0.496372266	-0.023277371	1
AT5G20200	0.126437372	1	0.000804623	0.468407737
AT5G20280	0.01141152	0.054098329	-0.016561166	0.152458996
AT5G20290	-0.001432398	0.430146171	0.000295251	0.489511386
AT5G20350	0.082008575	1	0.099255754	0.027459854
AT5G20490	-0.011431362	0.339154337	-0.013702341	0.276376415
AT5G20500	0.024425596	1	-0.016564495	1
AT5G20620	0.003985263	0.390315998	-0.0174986	0.104305576
AT5G20630	0.000438349	0.488020017	-0.000399812	0.456333664
AT5G20650	0.010932599	0.185530142	0.000804623	0.468407737
AT5G20660	0.086494479	1	-0.047254706	1
AT5G20710	0.010932599	0.185530142	-0.079375137	1
AT5G20720	-0.01853549	0.070946635	-0.005106411	0.32512107
AT5G20830	-0.015769767	0.067110113	-0.010115929	0.357271466
AT5G20890	-0.000879649	0.470493291	-0.014567374	0.165061576
AT5G20920	0.01249209	0.241945837	0.005318304	1
AT5G20935	0.015567935	0.038071335	0.000692912	0.484167082
AT5G20950	-0.000776427	0.447494802	-0.010877673	0.131947357
AT5G20970	0.056449425	1	0.000804623	0.468407737
AT5G20980	0.00074444	0.406658584	-0.002822337	0.433208756
AT5G20990	0.093187098	1	0.106342542	1
AT5G21060	0.006389919	0.088832933	0.005699602	0.28241472
AT5G21100	0.142460056	0.010287091	0.00683684	0.444761888
AT5G21105	0.010932599	0.185530142	-0.021683833	1
AT5G21160	0.103887176	0.018562699	0.08923191	1
AT5G21274	-0.002064318	0.46638074	-0.001789771	0.457752616
AT5G21326	-0.0206361	1	-0.102049483	1
AT5G21430	-0.012018297	0.009222938	-0.008051487	0.320531071
AT5G21930	-0.029455983	1	0.000804623	0.468407737
AT5G21990	0.034293667	1	0.004909546	1
AT5G22020	0.010932599	0.185530142	-0.095305226	1
AT5G22060	0.005325256	0.293250492	-0.01119883	0.163688708
AT5G22300	0.200850725	1	-0.207184644	1
AT5G22330	0.040131804	0.005600333	0.000850898	1
AT5G22340	0.010932599	0.185530142	0.000804623	0.468407737
AT5G22360	0.132158836	1	0.114359655	1
AT5G22440	0.009271092	0.365480801	-0.026439912	0.279537462
AT5G22510	0.135300437	1	0.010174757	0.23522967
AT5G22580	-0.009309129	1	-0.019931231	0.070603329
AT5G22620	-0.003578617	0.415312887	0.01438015	0.072460377
AT5G22630	-0.134163046	1	0.000804623	0.468407737
AT5G22640	0.021020782	0.127901473	-0.033156792	1
AT5G22650	0.012635558	0.386304712	-0.046316526	0.23123798
AT5G22760	-0.109915099	1	0.000804623	0.468407737
AT5G22770	-0.016258346	0.215376316	0.03276967	1
AT5G22780	-0.012036481	0.310072982	0.031006837	1
AT5G22800	0.003434909	0.188218774	0.000788248	0.462392242
AT5G22830	0.01810782	0.188429729	0.03389379	0.187250622
AT5G22880	0.001283568	0.466408608	-0.007678787	0.315863711
AT5G23010	-0.003636705	0.288267225	-0.013467803	0.27919522
AT5G23020	-0.122746107	1	0.038301483	1
AT5G23040	0.006866061	0.364727673	-0.008941164	1
AT5G23050	0.010932599	0.185530142	0.124424076	1
AT5G23060	-0.014115916	0.075445259	-0.003077612	0.441645767
AT5G23120	0.001443471	0.431902918	-0.006696913	0.330385368
AT5G23140	-0.002064534	0.42728156	-0.017269176	0.273352559
AT5G23210	0.126804242	1	0.072451692	1
AT5G23240	0.010932599	0.185530142	0.016001699	1
AT5G23250	0.005665853	0.371588505	-0.001507124	0.466849197
AT5G23290	-0.000859633	1	-0.024915676	0.145820265
AT5G23300	0.006839333	1	0.009697405	0.331597701
AT5G23310	0.019311507	0.189708841	0.015031265	0.220888894
AT5G23390	0.102717759	1	0.059058841	1
AT5G23440	-0.061566365	1	-0.02347904	0.2311974
AT5G23540	0.030117911	0.006681408	-0.027844833	0.026474588
AT5G23575	0.135989375	1	-0.093880215	1
AT5G23740	-0.00249612	0.420793391	-0.028967061	0.043432933
AT5G23750	0.058790166	1	0.097749208	0.097463389
AT5G23760	0.010932599	0.185530142	0.103943834	1
AT5G23820	0.156959316	0.01718968	0.002195927	0.457810645
AT5G23860	0.003894436	0.280663982	-0.015793318	0.091472155
AT5G23890	-0.002252896	0.467042352	0.003048475	0.430164928
AT5G23900	0.006119528	0.179866634	0.020812852	0.052000774
AT5G24020	-0.005752521	1	0.000804623	0.468407737
AT5G24150	0.131016352	0.017128093	0.000804623	0.468407737
AT5G24165	-0.004918452	0.303675414	0.002960516	0.36764908
AT5G24240	0.010932599	0.185530142	0.000804623	0.468407737
AT5G24260	0.083482706	1	0.000804623	0.468407737
AT5G24300	0.001094123	0.45501554	-0.012648375	0.243245025
AT5G24314	0.005092685	1	-0.102520932	1
AT5G24400	0.014207367	0.25151044	0.010797732	0.287540428
AT5G24460	0.009172989	0.147289346	0.015510207	1
AT5G24490	-0.028021469	0.171801327	-0.012080793	0.29320814
AT5G24650	-0.003920949	0.414718284	-0.004084706	0.396548324
AT5G24690	0.013359513	0.208002431	-0.031253707	0.080458396
AT5G24710	0.018609047	0.238609881	0.00219151	0.481776436
AT5G24770	0.009587961	0.22255278	-0.00722218	0.426676481
AT5G24780	0.003081089	0.386868478	-0.008731026	0.421068787
AT5G24810	0.010932599	0.185530142	0.000804623	0.468407737
AT5G25070	0.070008471	1	-0.057097016	1
AT5G25100	-0.00393169	0.37890315	-0.004020893	0.316673142
AT5G25130	-0.141122507	1	0.000804623	0.468407737
AT5G25140	0.010932599	0.185530142	0.159954642	1
AT5G25230	0.135394283	1	0.000804623	0.468407737
AT5G25265	0.130153909	1	0.028480406	1
AT5G25450	0.021926007	0.044922068	-0.030800099	0.02697443
AT5G25460	0.011858713	0.163590968	0.00803281	0.208723346
AT5G25590	0.010932599	0.185530142	0.000804623	0.468407737
AT5G25610	-0.070090153	1	0.012745702	0.239713708
AT5G25754	0.007345311	0.230810663	0.001504055	0.428127365
AT5G25757	0.007345311	0.230810663	0.001504055	0.428127365
AT5G25760	-0.010370268	1	0.000804623	0.468407737
AT5G25780	0.007332542	0.127405119	0.00938143	0.262097079
AT5G25840	-0.040324801	1	0.000804623	0.468407737
AT5G25880	0.018656056	1	0.030701847	0.174034961
AT5G25980	-0.006969965	0.274286137	-0.007206713	0.327858514
AT5G26000	0.001247019	0.442521304	-0.009732249	0.266290111
AT5G26040	0.1217909	1	0.000804623	0.468407737
AT5G26180	-0.088429543	1	0.000804623	0.468407737
AT5G26210	0.010932599	0.185530142	-0.100375037	1
AT5G26340	0.010932599	0.185530142	0.135838865	1
AT5G26360	-0.001119778	0.457898215	-0.000949745	0.465055285
AT5G26570	0.004279356	0.264006188	-0.001091602	0.466062312
AT5G26667	0.001405626	0.425189454	-0.02757274	0.059201884
AT5G26710	0.01674989	0.217469712	-0.000875269	0.455361832
AT5G26742	0.00752579	0.087095878	-0.01282462	0.235180459
AT5G26780	0.023417439	0.228720057	0.008625972	0.230677546
AT5G26830	0.018085079	0.184334029	-0.005816619	0.294175769
AT5G26860	0.039394971	1	-0.000403162	0.494000625
AT5G27030	0.006048036	0.427739542	0.003291831	1
AT5G27120	0.10197893	1	0.099807327	1
AT5G27330	0.040845228	1	0.025778217	1
AT5G27380	0.004334447	0.11069072	0.005063218	0.410683284
AT5G27390	-0.001563169	0.46941256	-0.014942409	0.07729193
AT5G27450	0.133192315	1	0.000804623	0.468407737
AT5G27470	0.00539526	0.360080076	0.005921159	0.425682056
AT5G27540	-0.005266385	0.278301372	-0.001410986	0.424265376
AT5G27560	0.004563673	1	0.013196098	0.144747757
AT5G27600	0.010932599	0.185530142	-0.00377088	1
AT5G27630	0.069000962	1	0.107205152	1
AT5G27640	0.003418677	0.083135087	0.00938143	0.262097079
AT5G27670	0.010932599	0.185530142	-0.002222394	1
AT5G27700	0.093047421	1	-0.070482781	1
AT5G27720	0.010932599	0.185530142	0.000804623	0.468407737
AT5G27770	0.009696035	0.174033524	-0.001140675	0.464347402
AT5G27850	0.008898705	0.346431659	0.014558416	0.158448899
AT5G27970	0.066382226	1	0.000804623	0.468407737
AT5G28020	0.032906554	1	-0.02668785	1
AT5G28040	0.010932599	0.185530142	0.109154703	1
AT5G28050	-0.000173727	0.495910746	-0.009885028	0.166445973
AT5G28060	0.018772277	0.122678395	-0.018652967	0.150932571
AT5G28290	-0.087299093	1	0.000804623	0.468407737
AT5G28310	0.089930756	1	0.085410269	1
AT5G28320	0.075769035	1	0.000804623	0.468407737
AT5G28400	0.075769035	1	0.000804623	0.468407737
AT5G28500	0.000860485	0.452951369	-0.028469992	0.158799245
AT5G28540	-0.001726901	0.310067885	-0.017092921	0.084131197
AT5G28740	0.048318426	1	0.000804623	0.468407737
AT5G28840	0.007980696	0.269949821	-0.030091238	0.012761313
AT5G28850	0.005887629	0.291980224	-0.010775362	0.201745231
AT5G28900	0.005887629	0.291980224	-0.010775362	0.201745231
AT5G30510	9.94546E-05	0.497394674	-0.01694546	0.072224647
AT5G32470	0.010932599	0.185530142	-0.082739152	1
AT5G33320	0.122489841	1	0.097110283	1
AT5G34850	0.011217126	0.35493176	0.02839011	0.013299282
AT5G35100	-0.017971733	0.221487442	0.00455874	0.418314282
AT5G35160	0.015691467	0.162492805	0.065785116	1
AT5G35170	0.007991287	0.255947511	0.000121137	0.496784185
AT5G35180	0.100278174	1	0.000804623	0.468407737
AT5G35220	0.03445354	0.12617031	0.00547264	1
AT5G35360	0.002932475	0.190961528	-0.005408599	0.239058218
AT5G35430	0.010932599	0.185530142	-0.118516064	1
AT5G35450	0.075426175	1	0.005255929	1
AT5G35530	0.022323271	0.051474843	-0.000930582	0.429783168
AT5G35580	0.099145603	1	0.000804623	0.468407737
AT5G35590	-0.004989945	0.424728795	-0.003096447	0.421343804
AT5G35620	0.043205774	0.092929062	0.001817054	1
AT5G35630	-0.01332437	0.074821811	-0.006482933	0.206978808
AT5G35680	0.010932599	0.185530142	0.000804623	0.468407737
AT5G35700	0.121418992	1	0.000804623	0.468407737
AT5G35790	0.008379913	0.240161926	0.003596526	0.360628709
AT5G35910	-0.082078832	1	0.000804623	0.468407737
AT5G35970	0.015846879	0.261440569	0.004653265	0.43838239
AT5G36160	0.015743618	0.137850771	-0.016448004	0.163790614
AT5G36170	-0.015087494	0.074939047	-0.017883695	0.34605572
AT5G36210	0.019276024	0.05291633	0.010043422	0.050428121
AT5G36220	0.010932599	0.185530142	-0.132092017	1
AT5G36230	-0.027057523	0.278264383	-0.059966448	1
AT5G36700	-0.010718733	0.151076167	0.002242007	0.424436167
AT5G36790	-0.010718733	0.151076167	0.002242007	0.424436167
AT5G36870	0.130974866	1	0.000804623	0.468407737
AT5G36880	-0.006215813	0.31856174	0.002460369	0.389875749
AT5G36890	-0.013720621	1	0.082909593	1
AT5G36930	0.010932599	0.185530142	0.07682829	1
AT5G37310	-0.010708657	0.356230466	-0.138954585	0.003067068
AT5G37360	-0.003589613	0.315953303	-0.004771103	0.335933075
AT5G37475	0.134722241	1	-0.085104113	1
AT5G37510	0.00036082	0.49081174	-0.004058024	0.386509441
AT5G37600	0.00637193	0.375467306	-0.022281863	0.11288105
AT5G37640	0.003985263	0.390315998	-0.0174986	0.104305576
AT5G37680	0.100985176	1	0.092492178	1
AT5G37720	-0.012546455	1	-0.02301731	1
AT5G37750	0.010932599	0.185530142	0.000804623	0.468407737
AT5G37780	0.035696798	1	-0.001265434	0.480188077
AT5G37830	-0.006437072	0.294893425	-0.019900649	0.286072072
AT5G37850	-0.000249059	0.486526621	-0.014390644	0.299917502
AT5G38300	-0.03305225	1	0.000804623	0.468407737
AT5G38410	-0.010776127	0.016783621	0.006702633	0.107081404
AT5G38420	-0.011570507	0.014456453	0.005450358	0.22463015
AT5G38430	-0.011881595	0.040845404	0.002486902	0.342267343
AT5G38470	0.003625736	0.40665666	-0.016516945	0.229095123
AT5G38480	-0.003468984	0.361108022	0.007617548	0.274335852
AT5G38520	0.007771764	0.217703298	0.025139144	0.181533392
AT5G38530	0.011735982	0.325312424	0.002365784	0.454751076
AT5G38640	0.10197893	1	0.000804623	0.468407737
AT5G38660	0.00779393	0.34482657	0.010683557	0.31725382
AT5G38830	-0.040515057	1	-0.006430487	1
AT5G38980	-0.003490917	1	-0.059539704	1
AT5G38990	0.124647915	0.012093676	-0.014568406	0.372430535
AT5G39000	0.108596091	0.011860805	-0.01526379	0.254939965
AT5G39050	0.010932599	0.185530142	0.090295981	1
AT5G39080	-0.006160612	1	0.015914948	1
AT5G39210	0.20213181	1	0.000804623	0.468407737
AT5G39320	-0.004052171	0.253961516	-0.017957595	0.018263611
AT5G39410	0.008502384	0.18632391	-0.00144918	0.465340924
AT5G39510	0.010932599	0.185530142	0.030599121	0.226089637
AT5G39530	0.010932599	0.185530142	0.000804623	0.468407737
AT5G39570	0.00333931	0.445694685	0.018686749	0.386560899
AT5G39590	-0.056607517	1	0.018314614	1
AT5G39620	0.003803204	0.390147927	0.002062914	0.341405835
AT5G39730	0.03190606	0.012430231	-0.004162972	0.361714185
AT5G39740	-0.012865994	0.250240088	-0.000773133	0.451942886
AT5G39830	0.007430762	0.337250087	-0.018290822	0.24482469
AT5G39850	3.24089E-05	0.49906043	0.017119482	0.038814141
AT5G40160	0.010932599	0.185530142	0.146651086	1
AT5G40170	0.010932599	0.185530142	0.086579729	0.108407336
AT5G40370	-0.026470727	0.04911914	-0.012467434	0.27296187
AT5G40390	0.133721304	1	-0.111188264	1
AT5G40450	-0.00302793	1	0.012791008	0.036711555
AT5G40480	0.106179385	0.03241861	-0.01487416	0.308509946
AT5G40490	-0.010411403	1	-0.029854868	0.251084395
AT5G40580	-0.04830726	1	0.006019905	0.23163433
AT5G40650	0.012409298	0.254492995	-0.022534081	0.298063288
AT5G40760	0.035050048	1	0.000762569	0.48548437
AT5G40770	-0.011624406	0.22547956	-0.014668823	0.174301169
AT5G40810	-0.002459146	0.405702311	0.002484225	0.441395169
AT5G40870	-0.083890106	0.007547989	0.046706342	1
AT5G40890	0.023096188	1	0.029504319	1
AT5G40930	0.078589484	0.023010991	0.015574106	1
AT5G40950	-0.012293287	0.055298746	-0.002405104	0.395304653
AT5G41050	0.182712737	1	0.000804623	0.468407737
AT5G41210	-0.0262791	0.018412085	0.005160405	0.313076536
AT5G41220	0.010932599	0.185530142	0.000804623	0.468407737
AT5G41240	-0.13548682	1	0.000804623	0.468407737
AT5G41520	0.014728981	0.161833759	0.013063807	1
AT5G41670	0.006936743	0.254273694	0.006704399	0.326394448
AT5G41700	0.010932599	0.185530142	-0.116595214	1
AT5G41770	0.053865186	1	0.000804623	0.468407737
AT5G41790	-0.006448034	0.367041714	-0.014059679	0.115004718
AT5G41950	0.005373073	0.208818134	-0.000828305	0.474596132
AT5G41970	-0.003000458	0.403823065	0.008305475	0.247820894
AT5G42020	0.001018741	0.374919249	-0.01110109	0.140254113
AT5G42070	-0.141509471	0.000134355	-0.011755617	1
AT5G42080	-0.006698811	0.287317032	-0.018523958	0.15565232
AT5G42090	0.086075249	1	0.102025669	1
AT5G42100	-0.016429071	1	-0.002636149	0.458927655
AT5G42130	0.016836132	1	0.000804623	0.468407737
AT5G42150	0.116333182	1	0.000804623	0.468407737
AT5G42190	0.010932599	0.185530142	0.127334125	1
AT5G42220	-0.079498532	1	-0.011124416	1
AT5G42240	0.018134445	0.157778713	0.010905722	0.324475687
AT5G42250	0.010932599	0.185530142	0.089267452	1
AT5G42270	0.00376954	0.268172049	-0.000857502	0.466481246
AT5G42300	0.166540532	1	0.000804623	0.468407737
AT5G42310	0.133055614	0.009049531	0.000804623	0.468407737
AT5G42390	-0.004760367	0.104355127	-0.011898108	0.146533432
AT5G42470	0.108410677	1	0.000804623	0.468407737
AT5G42480	0.015620477	0.165084288	-0.014175368	0.273460897
AT5G42570	0.021445488	1	0.036099871	1
AT5G42650	0.010142945	0.104341251	-0.010932125	0.281573587
AT5G42740	0.012745001	0.012253546	-0.005440793	0.282212504
AT5G42765	0.018004174	0.046608103	-0.010021062	0.382609704
AT5G42770	0.130097968	1	-0.029568775	1
AT5G42790	0.010106051	0.143066672	-3.71E-05	0.499483315
AT5G42800	0.010932599	0.185530142	-0.113409476	1
AT5G42850	0.006075285	1	-0.011426878	0.247694925
AT5G42880	0.070514564	0.028609866	0.000804623	0.468407737
AT5G42890	-0.009117814	0.312959238	-0.014148721	0.15014226
AT5G42950	0.009271257	0.374380238	-0.011258338	1
AT5G42960	0.039001088	0.019150784	-0.004222963	0.404154768
AT5G42970	0.019191171	1	0.003390838	0.356906231
AT5G42980	0.006937207	0.125187951	-0.009930836	0.279629595
AT5G43010	0.009851409	0.218074374	-0.007717085	0.209515656
AT5G43060	0.042839521	1	-0.010905175	1
AT5G43280	0.138056417	1	0.000804623	0.468407737
AT5G43320	0.096749859	1	0.000804623	0.468407737
AT5G43330	-0.010357744	0.349927473	-0.015654768	0.288225622
AT5G43430	0.111598974	0.018352825	-0.017837525	0.345032103
AT5G43470	0.107542957	1	0.00188564	0.466183616
AT5G43600	0.112415111	1	-0.070978932	1
AT5G43640	-0.040093381	1	0.184677813	0.040401668
AT5G43670	0.139213118	1	0.000804623	0.468407737
AT5G43745	0.061326118	1	-0.024657888	1
AT5G43750	0.010932599	0.185530142	0.117858777	0.024234991
AT5G43780	-0.013521341	0.229893429	0.007841989	0.160717448
AT5G43810	0.102641626	1	0.000804623	0.468407737
AT5G43830	0.012360261	0.227524544	-0.012207882	0.295767343
AT5G43880	0.063599973	1	0.000804623	0.468407737
AT5G43900	0.094017726	1	0.071676362	1
AT5G43940	0.00355168	0.359166564	-0.019799871	0.079775807
AT5G43960	0.006730091	0.399250279	0.010575266	1
AT5G43970	0.008682868	1	0.000804623	0.468407737
AT5G44020	0.029140426	0.048931594	-0.018619878	0.07454386
AT5G44030	0.010932599	0.185530142	0.000804623	0.468407737
AT5G44070	0.025638488	0.142225298	0.022297256	0.082677388
AT5G44100	0.072734536	1	0.000804623	0.468407737
AT5G44130	0.010932599	0.185530142	0.03879123	0.023333827
AT5G44140	0.010932599	0.185530142	0.106330727	1
AT5G44316	-0.017388649	1	0.117096151	0.004227295
AT5G44320	0.037344775	0.220138833	-0.009109563	0.314134468
AT5G44340	0.004784558	0.276225757	-0.005161758	0.337065222
AT5G44400	0.010932599	0.185530142	-0.107904566	1
AT5G44500	0.019198364	0.176567411	0.027134049	0.03323069
AT5G44520	0.001306042	0.473502789	-0.007361505	0.409080247
AT5G44650	0.021370771	0.097445625	0.01915173	0.05828634
AT5G44720	0.033300373	0.15562104	-0.012545358	0.283067444
AT5G44730	0.010932599	0.185530142	0.139019249	1
AT5G44800	0.010932599	0.185530142	0.000804623	0.468407737
AT5G45130	0.152021061	0.021166547	0.000804623	0.468407737
AT5G45170	0.00949635	0.274311148	0.001587383	0.436837619
AT5G45280	0.000378461	0.48688756	0.009639556	0.306720874
AT5G45390	0.0103333	0.138072681	0.000579942	0.483651612
AT5G45430	0.021705735	1	0.000804623	0.468407737
AT5G45520	0.110875672	1	0.000804623	0.468407737
AT5G45550	0.120608691	0.010372505	0.000804623	0.468407737
AT5G45620	0.031840921	0.093412738	0.015032834	0.347889469
AT5G45650	0.010932599	0.185530142	0.000804623	0.468407737
AT5G45680	0.023110461	0.236744646	-0.006832367	0.257644427
AT5G45750	-0.060241462	0.001354526	0.005743856	0.240876246
AT5G45775	-0.005823672	0.312973519	0.011726334	0.100828075
AT5G45900	0.010932599	0.185530142	-0.075359148	1
AT5G45930	-0.002614017	0.336623655	-0.009864196	0.035526506
AT5G45950	0.010932599	0.185530142	-0.107904566	1
AT5G46070	0.026026606	1	-0.023611013	0.156909293
AT5G46110	0.014203944	0.002575472	0.015139603	0.056439528
AT5G46180	0.097536458	1	0.01682675	1
AT5G46210	0.079438766	0.027485625	0.103787973	1
AT5G46290	0.005232253	0.256910431	-0.00542214	0.207766572
AT5G46390	0.019907024	1	0.00082537	0.483082989
AT5G46420	0.002514835	0.475384026	0.081132277	1
AT5G46430	-0.009976613	0.262126728	-0.00429656	0.429086677
AT5G46570	0.116427273	1	0.000804623	0.468407737
AT5G46580	0.013579042	0.268714584	-0.036788719	1
AT5G46630	0.013932198	0.277251646	-0.008852728	0.35660198
AT5G46750	-0.004134742	0.331512961	-0.02099927	0.141364051
AT5G46790	0.026478072	1	-0.025296933	1
AT5G46800	0.01092477	0.330873873	-0.007583894	0.305844504
AT5G46860	0.010932599	0.185530142	-0.092866636	1
AT5G47010	0.133458011	1	0.000804623	0.468407737
AT5G47030	0.169480418	1	-0.109312687	1
AT5G47040	-0.080226195	1	0.000804623	0.468407737
AT5G47110	0.008208385	0.379938059	-0.002970162	1
AT5G47190	-0.00012912	0.497657681	-0.007139838	0.353099745
AT5G47200	0.003550832	0.363961538	0.003055454	0.37284481
AT5G47210	-0.000529302	0.431371399	-0.003671956	0.339012138
AT5G47250	0.127853112	1	0.000804623	0.468407737
AT5G47390	0.097572648	0.090522787	0.000804623	0.468407737
AT5G47480	0.086807295	1	0.000804623	0.468407737
AT5G47490	0.010932599	0.185530142	-0.109122747	1
AT5G47520	0.182038016	1	0.133223439	1
AT5G47540	0.000967725	1	0.032424022	1
AT5G47640	0.121588952	1	0.000804623	0.468407737
AT5G47690	0.039549077	1	0.000804623	0.468407737
AT5G47700	0.026369613	0.038038062	-0.015958904	0.297152762
AT5G47720	0.010932599	0.185530142	0.001941213	1
AT5G47760	-0.007787786	0.255909259	-0.00141527	1
AT5G47770	-0.011872498	0.325783534	0.01352734	0.300934406
AT5G47790	0.106971933	1	0.000804623	0.468407737
AT5G47820	-0.113446706	1	0.000804623	0.468407737
AT5G47840	0.005394611	0.387912977	0.007538917	0.327841385
AT5G47850	0.010932599	0.185530142	-0.066140622	1
AT5G47860	0.000996946	1	0.035229406	0.161772825
AT5G47870	0.03420084	0.138520849	-0.026366387	0.053958367
AT5G47880	0.133192315	1	0.119441911	1
AT5G47890	0.010932599	0.185530142	-0.148121493	1
AT5G47930	0.005302452	0.288770895	-0.026912588	0.078585853
AT5G47960	0.013276142	1	0.000804623	0.468407737
AT5G48020	0.010932599	0.185530142	0.092538827	1
AT5G48030	0.010932599	0.185530142	0.137971433	1
